time,open,high,low,close
2023-03-12T21:00:00Z,1.06416,1.06828,1.06416,1.06801
2023-03-12T21:01:00Z,1.06801,1.06832,1.068,1.06806
2023-03-12T21:02:00Z,1.06806,1.0684,1.06797,1.0684
2023-03-12T21:03:00Z,1.0684,1.06846,1.06814,1.06831
2023-03-12T21:04:00Z,1.06831,1.06836,1.06811,1.06818
2023-03-12T21:05:00Z,1.06818,1.06835,1.06813,1.06814
2023-03-12T21:06:00Z,1.06814,1.06827,1.06813,1.06821
2023-03-12T21:07:00Z,1.06821,1.06821,1.06804,1.06805
2023-03-12T21:08:00Z,1.06805,1.06822,1.06803,1.06817
2023-03-12T21:09:00Z,1.06817,1.06823,1.06763,1.06814
2023-03-12T21:10:00Z,1.06814,1.06819,1.06798,1.06798
2023-03-12T21:11:00Z,1.06798,1.06819,1.06798,1.06811
2023-03-12T21:12:00Z,1.06811,1.06813,1.06793,1.068
2023-03-12T21:13:00Z,1.068,1.06812,1.06788,1.06792
2023-03-12T21:14:00Z,1.06792,1.06807,1.06786,1.06786
2023-03-12T21:15:00Z,1.06786,1.06803,1.06785,1.06798
2023-03-12T21:16:00Z,1.06798,1.06799,1.06781,1.06797
2023-03-12T21:17:00Z,1.06797,1.06851,1.06797,1.0685
2023-03-12T21:18:00Z,1.0685,1.06851,1.06814,1.06833
2023-03-12T21:19:00Z,1.06833,1.06844,1.06833,1.06841
2023-03-12T21:20:00Z,1.06841,1.06869,1.06841,1.06866
2023-03-12T21:21:00Z,1.06866,1.06866,1.06819,1.06861
2023-03-12T21:22:00Z,1.06861,1.06861,1.06801,1.0683
2023-03-12T21:23:00Z,1.0683,1.06848,1.0683,1.06846
2023-03-12T21:24:00Z,1.06846,1.06866,1.06839,1.0686
2023-03-12T21:25:00Z,1.0686,1.06861,1.06857,1.06861
2023-03-12T21:26:00Z,1.06861,1.06861,1.06857,1.0686
2023-03-12T21:27:00Z,1.0686,1.06862,1.06847,1.06849
2023-03-12T21:28:00Z,1.06849,1.06849,1.06843,1.06847
2023-03-12T21:29:00Z,1.06847,1.06849,1.06847,1.06848
2023-03-12T21:30:00Z,1.06848,1.06857,1.06813,1.06813
2023-03-12T21:31:00Z,1.06813,1.06841,1.06813,1.06834
2023-03-12T21:32:00Z,1.06834,1.06834,1.0681,1.06821
2023-03-12T21:33:00Z,1.06821,1.06843,1.06821,1.06838
2023-03-12T21:34:00Z,1.06838,1.06841,1.06805,1.06837
2023-03-12T21:35:00Z,1.06837,1.06837,1.06831,1.06831
2023-03-12T21:36:00Z,1.06831,1.06833,1.06816,1.06817
2023-03-12T21:37:00Z,1.06817,1.06832,1.06816,1.06826
2023-03-12T21:38:00Z,1.06826,1.0684,1.06825,1.06835
2023-03-12T21:39:00Z,1.06835,1.06837,1.06825,1.06825
2023-03-12T21:40:00Z,1.06825,1.06825,1.06817,1.06821
2023-03-12T21:41:00Z,1.06821,1.06828,1.06821,1.06824
2023-03-12T21:42:00Z,1.06824,1.06825,1.06817,1.06817
2023-03-12T21:43:00Z,1.06817,1.06821,1.06814,1.06821
2023-03-12T21:44:00Z,1.06821,1.06837,1.06818,1.06836
2023-03-12T21:45:00Z,1.06836,1.06854,1.06835,1.06854
2023-03-12T21:46:00Z,1.06854,1.06857,1.06851,1.06855
2023-03-12T21:47:00Z,1.06855,1.06855,1.06853,1.06854
2023-03-12T21:48:00Z,1.06854,1.06855,1.06854,1.06854
2023-03-12T21:49:00Z,1.06854,1.06855,1.06853,1.06853
2023-03-12T21:50:00Z,1.06853,1.06857,1.06848,1.06849
2023-03-12T21:51:00Z,1.06849,1.0685,1.06849,1.0685
2023-03-12T21:52:00Z,1.0685,1.06851,1.06845,1.06848
2023-03-12T21:53:00Z,1.06848,1.06849,1.06844,1.06848
2023-03-12T21:54:00Z,1.06848,1.06851,1.06848,1.06851
2023-03-12T21:55:00Z,1.06851,1.06875,1.06849,1.06874
2023-03-12T21:56:00Z,1.06874,1.06885,1.06872,1.06885
2023-03-12T21:57:00Z,1.06885,1.06886,1.06881,1.06883
2023-03-12T21:58:00Z,1.06883,1.06888,1.06883,1.06887
2023-03-12T21:59:00Z,1.06887,1.06974,1.06887,1.06966
2023-03-12T22:00:00Z,1.06966,1.06966,1.06896,1.0692
2023-03-12T22:01:00Z,1.0692,1.06928,1.06898,1.06922
2023-03-12T22:02:00Z,1.06922,1.06951,1.0692,1.0695
2023-03-12T22:03:00Z,1.0695,1.07025,1.06947,1.07019
2023-03-12T22:04:00Z,1.07019,1.0702,1.06999,1.07007
2023-03-12T22:05:00Z,1.07007,1.07019,1.07004,1.07016
2023-03-12T22:06:00Z,1.07016,1.07033,1.07012,1.07014
2023-03-12T22:07:00Z,1.07014,1.07016,1.07007,1.07014
2023-03-12T22:08:00Z,1.07014,1.07036,1.07009,1.07034
2023-03-12T22:09:00Z,1.07034,1.07036,1.06997,1.07001
2023-03-12T22:10:00Z,1.07001,1.07012,1.06996,1.07012
2023-03-12T22:11:00Z,1.07012,1.07016,1.07007,1.07016
2023-03-12T22:12:00Z,1.07016,1.07016,1.0701,1.07011
2023-03-12T22:13:00Z,1.07011,1.07014,1.06996,1.06996
2023-03-12T22:14:00Z,1.06996,1.07001,1.06981,1.07
2023-03-12T22:15:00Z,1.07,1.07019,1.06977,1.07018
2023-03-12T22:16:00Z,1.07018,1.07021,1.06986,1.06986
2023-03-12T22:17:00Z,1.06986,1.07003,1.06961,1.06996
2023-03-12T22:18:00Z,1.06996,1.07005,1.06968,1.06999
2023-03-12T22:19:00Z,1.06999,1.07002,1.06897,1.0695
2023-03-12T22:20:00Z,1.0695,1.06952,1.06848,1.06914
2023-03-12T22:21:00Z,1.06914,1.06956,1.06913,1.06952
2023-03-12T22:22:00Z,1.06952,1.06966,1.06876,1.06902
2023-03-12T22:23:00Z,1.06902,1.06903,1.06868,1.06895
2023-03-12T22:24:00Z,1.06895,1.06967,1.06894,1.06964
2023-03-12T22:25:00Z,1.06964,1.06964,1.06902,1.06904
2023-03-12T22:26:00Z,1.06904,1.0694,1.06902,1.06938
2023-03-12T22:27:00Z,1.06938,1.06945,1.06927,1.06944
2023-03-12T22:28:00Z,1.06944,1.06949,1.0694,1.06946
2023-03-12T22:29:00Z,1.06946,1.06951,1.06915,1.06916
2023-03-12T22:30:00Z,1.06916,1.06939,1.06897,1.06913
2023-03-12T22:31:00Z,1.06913,1.06915,1.06869,1.06874
2023-03-12T22:32:00Z,1.06874,1.06879,1.06836,1.06853
2023-03-12T22:33:00Z,1.06853,1.06853,1.06824,1.06831
2023-03-12T22:34:00Z,1.06831,1.06833,1.06779,1.06798
2023-03-12T22:35:00Z,1.06798,1.06803,1.06787,1.06803
2023-03-12T22:36:00Z,1.06803,1.06852,1.06802,1.06838
2023-03-12T22:37:00Z,1.06838,1.06877,1.06838,1.06865
2023-03-12T22:38:00Z,1.06865,1.06907,1.06833,1.06875
2023-03-12T22:39:00Z,1.06875,1.06902,1.06848,1.0688
2023-03-12T22:40:00Z,1.0688,1.06929,1.0688,1.06918
2023-03-12T22:41:00Z,1.06918,1.06934,1.06903,1.06914
2023-03-12T22:42:00Z,1.06914,1.06967,1.06908,1.06967
2023-03-12T22:43:00Z,1.06967,1.06967,1.06933,1.06936
2023-03-12T22:44:00Z,1.06936,1.06953,1.06932,1.06943
2023-03-12T22:45:00Z,1.06943,1.0696,1.06919,1.06945
2023-03-12T22:46:00Z,1.06945,1.06958,1.06944,1.06956
2023-03-12T22:47:00Z,1.06956,1.06959,1.06936,1.06946
2023-03-12T22:48:00Z,1.06946,1.06947,1.06941,1.06941
2023-03-12T22:49:00Z,1.06941,1.06958,1.06939,1.06944
2023-03-12T22:50:00Z,1.06944,1.06958,1.06941,1.0695
