time,open,high,low,close
2024-01-01T22:00:00Z,1.27313,1.27313,1.27253,1.27253
2024-01-01T22:01:00Z,1.27253,1.2727,1.27252,1.27262
2024-01-01T22:02:00Z,1.27262,1.27271,1.27262,1.27262
2024-01-01T22:04:00Z,1.27262,1.2727,1.27262,1.2727
2024-01-01T22:05:00Z,1.2727,1.27275,1.27259,1.27265
2024-01-01T22:06:00Z,1.27265,1.27268,1.27264,1.27267
2024-01-01T22:07:00Z,1.27267,1.27267,1.27263,1.27263
2024-01-01T22:08:00Z,1.27263,1.27265,1.27263,1.27263
2024-01-01T22:09:00Z,1.27263,1.27264,1.27263,1.27264
2024-01-01T22:10:00Z,1.27264,1.27264,1.27264,1.27264
2024-01-01T22:11:00Z,1.27264,1.27265,1.27264,1.27265
2024-01-01T22:12:00Z,1.27265,1.27277,1.27265,1.27277
2024-01-01T22:13:00Z,1.27277,1.27277,1.27272,1.27272
2024-01-01T22:14:00Z,1.27272,1.27272,1.2727,1.27271
2024-01-01T22:17:00Z,1.27271,1.27272,1.27271,1.27272
2024-01-01T22:18:00Z,1.27272,1.27272,1.27271,1.27271
2024-01-01T22:20:00Z,1.27271,1.27289,1.27267,1.27289
2024-01-01T22:21:00Z,1.27289,1.27299,1.27279,1.27283
2024-01-01T22:22:00Z,1.27283,1.27289,1.27246,1.27246
2024-01-01T22:23:00Z,1.27246,1.27272,1.27245,1.27272
2024-01-01T22:24:00Z,1.27272,1.27276,1.2727,1.27276
2024-01-01T22:25:00Z,1.27276,1.27279,1.27275,1.27279
2024-01-01T22:26:00Z,1.27279,1.2728,1.27277,1.27279
2024-01-01T22:27:00Z,1.27279,1.27279,1.27278,1.27278
2024-01-01T22:28:00Z,1.27278,1.27279,1.27278,1.27279
2024-01-01T22:29:00Z,1.27279,1.2728,1.27279,1.27279
2024-01-01T22:30:00Z,1.27279,1.27288,1.27268,1.27269
2024-01-01T22:31:00Z,1.27269,1.27275,1.27269,1.27275
2024-01-01T22:32:00Z,1.27275,1.27275,1.2727,1.27272
2024-01-01T22:33:00Z,1.27272,1.27272,1.27266,1.27266
2024-01-01T22:34:00Z,1.27266,1.27267,1.27217,1.27246
2024-01-01T22:35:00Z,1.27246,1.27251,1.27214,1.27249
2024-01-01T22:36:00Z,1.27249,1.27295,1.2724,1.27291
2024-01-01T22:37:00Z,1.27291,1.27305,1.2729,1.27303
2024-01-01T22:38:00Z,1.27303,1.27305,1.27303,1.27303
2024-01-01T22:39:00Z,1.27303,1.27304,1.27301,1.27303
2024-01-01T22:40:00Z,1.27303,1.27305,1.27302,1.27302
2024-01-01T22:41:00Z,1.27302,1.27311,1.27302,1.27309
2024-01-01T22:42:00Z,1.27309,1.27312,1.27309,1.2731
2024-01-01T22:43:00Z,1.2731,1.27311,1.27309,1.2731
2024-01-01T22:44:00Z,1.2731,1.27313,1.2731,1.27312
2024-01-01T22:45:00Z,1.27312,1.27315,1.27312,1.27313
2024-01-01T22:46:00Z,1.27313,1.27319,1.27312,1.27318
2024-01-01T22:47:00Z,1.27318,1.2732,1.27317,1.27319
2024-01-01T22:48:00Z,1.27319,1.27319,1.27316,1.27319
2024-01-01T22:49:00Z,1.27319,1.27319,1.27317,1.27317
2024-01-01T22:50:00Z,1.27317,1.2732,1.27317,1.27319
2024-01-01T22:51:00Z,1.27319,1.27319,1.27318,1.27319
2024-01-01T22:52:00Z,1.27319,1.27319,1.27319,1.27319
2024-01-01T22:53:00Z,1.27319,1.27322,1.27319,1.2732
2024-01-01T22:54:00Z,1.2732,1.27328,1.27316,1.27325
2024-01-01T22:55:00Z,1.27325,1.27325,1.27317,1.27317
2024-01-01T22:56:00Z,1.27317,1.27319,1.27317,1.27318
2024-01-01T22:57:00Z,1.27318,1.27318,1.27299,1.273
2024-01-01T22:58:00Z,1.273,1.27302,1.27299,1.27299
2024-01-01T22:59:00Z,1.27299,1.27303,1.27295,1.27297
2024-01-01T23:00:00Z,1.27297,1.27329,1.27285,1.27329
2024-01-01T23:01:00Z,1.27329,1.27333,1.27319,1.27329
2024-01-01T23:02:00Z,1.27329,1.27332,1.27321,1.27331
2024-01-01T23:03:00Z,1.27331,1.27336,1.27326,1.27336
2024-01-01T23:04:00Z,1.27336,1.27336,1.27328,1.27333
2024-01-01T23:05:00Z,1.27333,1.27346,1.27332,1.27346
2024-01-01T23:06:00Z,1.27346,1.27346,1.27343,1.27344
2024-01-01T23:07:00Z,1.27344,1.27351,1.27344,1.27351
2024-01-01T23:08:00Z,1.27351,1.27353,1.27343,1.27346
2024-01-01T23:09:00Z,1.27346,1.27346,1.27341,1.27343
2024-01-01T23:10:00Z,1.27343,1.27344,1.27333,1.27343
2024-01-01T23:11:00Z,1.27343,1.27343,1.27316,1.27317
2024-01-01T23:12:00Z,1.27317,1.27326,1.27316,1.27326
2024-01-01T23:13:00Z,1.27326,1.27326,1.27323,1.27325
2024-01-01T23:14:00Z,1.27325,1.27325,1.27317,1.27325
2024-01-01T23:15:00Z,1.27325,1.27326,1.27309,1.2731
2024-01-01T23:16:00Z,1.2731,1.27312,1.27295,1.27296
2024-01-01T23:17:00Z,1.27296,1.27297,1.27295,1.27296
2024-01-01T23:18:00Z,1.27296,1.27296,1.27285,1.27285
2024-01-01T23:19:00Z,1.27285,1.27285,1.27276,1.27276
2024-01-01T23:20:00Z,1.27276,1.27289,1.27276,1.27285
2024-01-01T23:21:00Z,1.27285,1.27292,1.27283,1.27286
2024-01-01T23:22:00Z,1.27286,1.27286,1.27276,1.27279
2024-01-01T23:23:00Z,1.27279,1.2728,1.27275,1.27276
2024-01-01T23:24:00Z,1.27276,1.27277,1.27265,1.27273
2024-01-01T23:25:00Z,1.27273,1.27299,1.27269,1.27298
2024-01-01T23:26:00Z,1.27298,1.27299,1.27296,1.27297
2024-01-01T23:27:00Z,1.27297,1.27298,1.27296,1.27297
2024-01-01T23:28:00Z,1.27297,1.27299,1.27288,1.27295
2024-01-01T23:29:00Z,1.27295,1.27316,1.27295,1.2731
2024-01-01T23:30:00Z,1.2731,1.27314,1.27305,1.27306
2024-01-01T23:31:00Z,1.27306,1.27309,1.27306,1.27308
2024-01-01T23:32:00Z,1.27308,1.27309,1.27306,1.27306
2024-01-01T23:33:00Z,1.27306,1.27307,1.27296,1.27296
2024-01-01T23:34:00Z,1.27296,1.273,1.27288,1.2729
2024-01-01T23:35:00Z,1.2729,1.27301,1.27288,1.27298
2024-01-01T23:36:00Z,1.27298,1.27298,1.27288,1.27291
2024-01-01T23:37:00Z,1.27291,1.27297,1.27288,1.27295
2024-01-01T23:38:00Z,1.27295,1.273,1.27292,1.27294
2024-01-01T23:39:00Z,1.27294,1.27297,1.27288,1.2729
2024-01-01T23:40:00Z,1.2729,1.27297,1.27288,1.27296
2024-01-01T23:41:00Z,1.27296,1.27297,1.27282,1.27283
2024-01-01T23:42:00Z,1.27283,1.27287,1.27282,1.27285
2024-01-01T23:43:00Z,1.27285,1.27285,1.27277,1.27277
2024-01-01T23:44:00Z,1.27277,1.27278,1.27272,1.27272
2024-01-01T23:45:00Z,1.27272,1.27273,1.27266,1.27268
2024-01-01T23:46:00Z,1.27268,1.27269,1.27266,1.27269
2024-01-01T23:47:00Z,1.27269,1.27286,1.27269,1.27279
2024-01-01T23:48:00Z,1.27279,1.2729,1.27278,1.27279
2024-01-01T23:49:00Z,1.27279,1.27285,1.27276,1.27278
2024-01-01T23:50:00Z,1.27278,1.27286,1.27272,1.27281
2024-01-01T23:51:00Z,1.27281,1.27281,1.27277,1.27279
2024-01-01T23:52:00Z,1.27279,1.27286,1.27274,1.27279
2024-01-01T23:53:00Z,1.27279,1.27289,1.27278,1.27285
2024-01-01T23:54:00Z,1.27285,1.27286,1.27277,1.27278
2024-01-01T23:55:00Z,1.27278,1.27279,1.27277,1.27277
2024-01-01T23:56:00Z,1.27277,1.27281,1.27275,1.27277
2024-01-01T23:57:00Z,1.27277,1.27287,1.2727,1.2728
2024-01-01T23:58:00Z,1.2728,1.27281,1.27278,1.27279
2024-01-01T23:59:00Z,1.27279,1.2728,1.27277,1.27277
2024-01-02T00:00:00Z,1.27277,1.27296,1.27277,1.27289
2024-01-02T00:01:00Z,1.27289,1.27299,1.27268,1.27296
2024-01-02T00:02:00Z,1.27296,1.27296,1.27279,1.27282
2024-01-02T00:03:00Z,1.27282,1.27299,1.27279,1.27298
2024-01-02T00:04:00Z,1.27298,1.27299,1.27293,1.27297
2024-01-02T00:05:00Z,1.27297,1.27298,1.27287,1.27287
2024-01-02T00:06:00Z,1.27287,1.27289,1.27277,1.27277
2024-01-02T00:07:00Z,1.27277,1.27279,1.27275,1.27277
2024-01-02T00:08:00Z,1.27277,1.27279,1.27272,1.27275
2024-01-02T00:09:00Z,1.27275,1.27286,1.27273,1.27286
2024-01-02T00:10:00Z,1.27286,1.27299,1.27283,1.27299
2024-01-02T00:11:00Z,1.27299,1.27299,1.27291,1.27297
2024-01-02T00:12:00Z,1.27297,1.27298,1.27286,1.27288
2024-01-02T00:13:00Z,1.27288,1.27288,1.27278,1.27285
2024-01-02T00:14:00Z,1.27285,1.27285,1.27277,1.27281
2024-01-02T00:15:00Z,1.27281,1.2729,1.27277,1.2729
2024-01-02T00:16:00Z,1.2729,1.27299,1.27284,1.27286
2024-01-02T00:17:00Z,1.27286,1.27288,1.27284,1.27287
2024-01-02T00:18:00Z,1.27287,1.27288,1.27278,1.27278
2024-01-02T00:19:00Z,1.27278,1.2728,1.27277,1.27278
2024-01-02T00:20:00Z,1.27278,1.27278,1.27264,1.27265
2024-01-02T00:21:00Z,1.27265,1.27265,1.27244,1.27244
2024-01-02T00:22:00Z,1.27244,1.27249,1.27242,1.27245
2024-01-02T00:23:00Z,1.27245,1.27248,1.27237,1.27239
2024-01-02T00:24:00Z,1.27239,1.27248,1.27231,1.27248
2024-01-02T00:25:00Z,1.27248,1.27248,1.27236,1.27237
2024-01-02T00:26:00Z,1.27237,1.27238,1.27229,1.27229
2024-01-02T00:27:00Z,1.27229,1.27229,1.27219,1.27223
2024-01-02T00:28:00Z,1.27223,1.27228,1.27218,1.27228
2024-01-02T00:29:00Z,1.27228,1.27246,1.27226,1.27235
2024-01-02T00:30:00Z,1.27235,1.27237,1.27227,1.27236
2024-01-02T00:31:00Z,1.27236,1.27238,1.27235,1.27235
2024-01-02T00:32:00Z,1.27235,1.27239,1.27235,1.27237
2024-01-02T00:33:00Z,1.27237,1.27248,1.27237,1.27243
2024-01-02T00:34:00Z,1.27243,1.27245,1.27227,1.27234
2024-01-02T00:35:00Z,1.27234,1.2724,1.27227,1.27239
2024-01-02T00:36:00Z,1.27239,1.27239,1.27228,1.27236
2024-01-02T00:37:00Z,1.27236,1.27237,1.27226,1.27229
2024-01-02T00:38:00Z,1.27229,1.27229,1.27227,1.27228
2024-01-02T00:39:00Z,1.27228,1.27229,1.27224,1.27227
2024-01-02T00:40:00Z,1.27227,1.27236,1.27227,1.27233
2024-01-02T00:41:00Z,1.27233,1.27236,1.27224,1.27229
2024-01-02T00:42:00Z,1.27229,1.27231,1.27225,1.27227
2024-01-02T00:43:00Z,1.27227,1.27228,1.27218,1.27224
2024-01-02T00:44:00Z,1.27224,1.27227,1.27218,1.27225
2024-01-02T00:45:00Z,1.27225,1.27228,1.27223,1.27225
2024-01-02T00:46:00Z,1.27225,1.27237,1.27223,1.27235
2024-01-02T00:47:00Z,1.27235,1.27236,1.27229,1.2723
2024-01-02T00:48:00Z,1.2723,1.27258,1.2723,1.27257
2024-01-02T00:49:00Z,1.27257,1.27257,1.27247,1.27249
2024-01-02T00:50:00Z,1.27249,1.27258,1.27248,1.27257
2024-01-02T00:51:00Z,1.27257,1.27268,1.27257,1.27264
2024-01-02T00:52:00Z,1.27264,1.27267,1.27259,1.27264
2024-01-02T00:53:00Z,1.27264,1.27264,1.27256,1.27259
2024-01-02T00:54:00Z,1.27259,1.27259,1.27257,1.27257
2024-01-02T00:55:00Z,1.27257,1.2727,1.27257,1.27268
2024-01-02T00:56:00Z,1.27268,1.27269,1.27265,1.27268
2024-01-02T00:57:00Z,1.27268,1.27269,1.27248,1.27249
2024-01-02T00:58:00Z,1.27249,1.27254,1.27247,1.27253
2024-01-02T00:59:00Z,1.27253,1.27259,1.27252,1.27259
2024-01-02T01:00:00Z,1.27259,1.27268,1.27245,1.27246
2024-01-02T01:01:00Z,1.27246,1.27263,1.27243,1.27258
2024-01-02T01:02:00Z,1.27258,1.27271,1.2725,1.27268
2024-01-02T01:03:00Z,1.27268,1.27278,1.27257,1.27262
2024-01-02T01:04:00Z,1.27262,1.2729,1.27259,1.27286
2024-01-02T01:05:00Z,1.27286,1.27319,1.27282,1.27316
2024-01-02T01:06:00Z,1.27316,1.27337,1.27316,1.27319
2024-01-02T01:07:00Z,1.27319,1.27327,1.27308,1.27311
2024-01-02T01:08:00Z,1.27311,1.27317,1.27277,1.2728
2024-01-02T01:09:00Z,1.2728,1.27282,1.27265,1.27267
2024-01-02T01:10:00Z,1.27267,1.27277,1.27267,1.27272
2024-01-02T01:11:00Z,1.27272,1.27281,1.2727,1.27278
2024-01-02T01:12:00Z,1.27278,1.27278,1.27266,1.27267
2024-01-02T01:13:00Z,1.27267,1.27269,1.27258,1.27264
2024-01-02T01:14:00Z,1.27264,1.27267,1.27249,1.27258
2024-01-02T01:15:00Z,1.27258,1.27293,1.27257,1.27272
2024-01-02T01:16:00Z,1.27272,1.27287,1.27268,1.27272
2024-01-02T01:17:00Z,1.27272,1.27287,1.27265,1.27286
2024-01-02T01:18:00Z,1.27286,1.27298,1.27282,1.27295
2024-01-02T01:19:00Z,1.27295,1.27299,1.27289,1.27292
2024-01-02T01:20:00Z,1.27292,1.27299,1.27282,1.27282
2024-01-02T01:21:00Z,1.27282,1.27289,1.27274,1.27285
2024-01-02T01:22:00Z,1.27285,1.27286,1.27268,1.27278
2024-01-02T01:23:00Z,1.27278,1.27297,1.27276,1.27294
2024-01-02T01:24:00Z,1.27294,1.27304,1.27287,1.27288
2024-01-02T01:25:00Z,1.27288,1.27295,1.27278,1.27285
2024-01-02T01:26:00Z,1.27285,1.27286,1.27271,1.27278
2024-01-02T01:27:00Z,1.27278,1.27295,1.27276,1.27286
2024-01-02T01:28:00Z,1.27286,1.27288,1.27265,1.27265
2024-01-02T01:29:00Z,1.27265,1.27266,1.27257,1.27265
2024-01-02T01:30:00Z,1.27265,1.27266,1.27249,1.27258
2024-01-02T01:31:00Z,1.27258,1.27266,1.27255,1.27262
2024-01-02T01:32:00Z,1.27262,1.27262,1.27249,1.27257
2024-01-02T01:33:00Z,1.27257,1.27262,1.27229,1.27255
2024-01-02T01:34:00Z,1.27255,1.27267,1.27245,1.27252
2024-01-02T01:35:00Z,1.27252,1.27257,1.27237,1.27247
2024-01-02T01:36:00Z,1.27247,1.27248,1.27237,1.27247
