time,open,high,low,close
2023-05-07T21:14:00Z,101.282,101.282,101.282,101.282
2023-05-07T22:00:00Z,101.256,101.262,101.256,101.26
2023-05-07T22:01:00Z,101.261,101.269,101.261,101.267
2023-05-07T22:02:00Z,101.266,101.266,101.264,101.264
2023-05-07T22:03:00Z,101.265,101.265,101.258,101.259
2023-05-07T22:04:00Z,101.258,101.26,101.256,101.26
2023-05-07T22:05:00Z,101.26,101.265,101.26,101.264
2023-05-07T22:06:00Z,101.265,101.278,101.265,101.273
2023-05-07T22:07:00Z,101.273,101.273,101.272,101.272
2023-05-07T22:08:00Z,101.273,101.276,101.273,101.275
2023-05-07T22:09:00Z,101.275,101.276,101.275,101.276
2023-05-07T22:10:00Z,101.275,101.279,101.274,101.279
2023-05-07T22:11:00Z,101.279,101.281,101.279,101.28
2023-05-07T22:12:00Z,101.28,101.282,101.28,101.282
2023-05-07T22:13:00Z,101.282,101.283,101.281,101.281
2023-05-07T22:14:00Z,101.281,101.281,101.278,101.278
2023-05-07T22:15:00Z,101.278,101.279,101.277,101.279
2023-05-07T22:16:00Z,101.279,101.28,101.279,101.279
2023-05-07T22:17:00Z,101.279,101.279,101.277,101.277
2023-05-07T22:18:00Z,101.277,101.278,101.277,101.277
2023-05-07T22:19:00Z,101.277,101.278,101.275,101.277
2023-05-07T22:20:00Z,101.277,101.278,101.276,101.276
2023-05-07T22:21:00Z,101.276,101.28,101.276,101.28
2023-05-07T22:22:00Z,101.28,101.281,101.28,101.281
2023-05-07T22:23:00Z,101.281,101.283,101.281,101.283
2023-05-07T22:24:00Z,101.283,101.283,101.282,101.282
2023-05-07T22:25:00Z,101.283,101.286,101.283,101.285
2023-05-07T22:26:00Z,101.286,101.287,101.286,101.287
2023-05-07T22:27:00Z,101.288,101.289,101.287,101.288
2023-05-07T22:28:00Z,101.288,101.289,101.287,101.287
2023-05-07T22:29:00Z,101.287,101.297,101.287,101.297
2023-05-07T22:30:00Z,101.298,101.3,101.297,101.299
2023-05-07T22:31:00Z,101.299,101.304,101.299,101.303
2023-05-07T22:32:00Z,101.303,101.304,101.302,101.302
2023-05-07T22:33:00Z,101.302,101.303,101.301,101.302
2023-05-07T22:34:00Z,101.302,101.304,101.301,101.304
2023-05-07T22:35:00Z,101.304,101.312,101.303,101.312
2023-05-07T22:36:00Z,101.311,101.314,101.311,101.314
2023-05-07T22:37:00Z,101.315,101.317,101.314,101.316
2023-05-07T22:38:00Z,101.316,101.318,101.315,101.318
2023-05-07T22:39:00Z,101.318,101.321,101.318,101.318
2023-05-07T22:40:00Z,101.318,101.321,101.316,101.319
2023-05-07T22:41:00Z,101.319,101.321,101.319,101.321
2023-05-07T22:42:00Z,101.321,101.324,101.321,101.321
2023-05-07T22:43:00Z,101.321,101.322,101.32,101.321
2023-05-07T22:44:00Z,101.319,101.319,101.317,101.317
2023-05-07T22:45:00Z,101.317,101.317,101.314,101.315
2023-05-07T22:46:00Z,101.315,101.316,101.314,101.315
2023-05-07T22:47:00Z,101.315,101.315,101.314,101.315
2023-05-07T22:48:00Z,101.315,101.315,101.309,101.309
2023-05-07T22:49:00Z,101.309,101.309,101.308,101.308
2023-05-07T22:50:00Z,101.308,101.313,101.307,101.313
2023-05-07T22:51:00Z,101.313,101.313,101.311,101.312
2023-05-07T22:52:00Z,101.312,101.312,101.31,101.31
2023-05-07T22:53:00Z,101.31,101.311,101.31,101.311
2023-05-07T22:54:00Z,101.311,101.314,101.311,101.314
2023-05-07T22:55:00Z,101.314,101.316,101.311,101.312
2023-05-07T22:56:00Z,101.311,101.324,101.311,101.319
2023-05-07T22:57:00Z,101.319,101.319,101.313,101.313
2023-05-07T22:58:00Z,101.314,101.314,101.312,101.312
2023-05-07T22:59:00Z,101.313,101.317,101.313,101.317
2023-05-07T23:00:00Z,101.318,101.318,101.312,101.313
2023-05-07T23:01:00Z,101.312,101.315,101.312,101.315
2023-05-07T23:02:00Z,101.314,101.315,101.312,101.315
2023-05-07T23:03:00Z,101.315,101.317,101.314,101.317
2023-05-07T23:04:00Z,101.317,101.327,101.315,101.327
2023-05-07T23:05:00Z,101.327,101.336,101.327,101.33
2023-05-07T23:06:00Z,101.33,101.335,101.329,101.334
2023-05-07T23:07:00Z,101.334,101.334,101.332,101.333
2023-05-07T23:08:00Z,101.333,101.334,101.326,101.326
2023-05-07T23:09:00Z,101.325,101.325,101.317,101.323
2023-05-07T23:10:00Z,101.323,101.325,101.319,101.324
2023-05-07T23:11:00Z,101.325,101.325,101.319,101.322
2023-05-07T23:12:00Z,101.322,101.324,101.314,101.314
2023-05-07T23:13:00Z,101.314,101.319,101.314,101.319
2023-05-07T23:14:00Z,101.319,101.32,101.317,101.318
2023-05-07T23:15:00Z,101.318,101.329,101.318,101.329
2023-05-07T23:16:00Z,101.329,101.329,101.325,101.325
2023-05-07T23:17:00Z,101.325,101.326,101.317,101.317
2023-05-07T23:18:00Z,101.317,101.318,101.315,101.315
2023-05-07T23:19:00Z,101.315,101.317,101.315,101.316
2023-05-07T23:20:00Z,101.316,101.32,101.316,101.32
2023-05-07T23:21:00Z,101.32,101.32,101.317,101.317
2023-05-07T23:22:00Z,101.318,101.318,101.315,101.315
2023-05-07T23:23:00Z,101.316,101.32,101.316,101.32
2023-05-07T23:24:00Z,101.32,101.321,101.32,101.321
2023-05-07T23:25:00Z,101.319,101.319,101.314,101.314
2023-05-07T23:26:00Z,101.313,101.314,101.311,101.311
2023-05-07T23:27:00Z,101.311,101.311,101.308,101.309
2023-05-07T23:28:00Z,101.308,101.308,101.308,101.308
2023-05-07T23:29:00Z,101.308,101.308,101.304,101.305
2023-05-07T23:30:00Z,101.304,101.304,101.298,101.298
2023-05-07T23:31:00Z,101.298,101.298,101.294,101.294
2023-05-07T23:32:00Z,101.294,101.3,101.294,101.3
2023-05-07T23:33:00Z,101.3,101.302,101.3,101.301
2023-05-07T23:34:00Z,101.301,101.302,101.299,101.299
2023-05-07T23:35:00Z,101.299,101.301,101.298,101.3
2023-05-07T23:36:00Z,101.301,101.304,101.3,101.304
2023-05-07T23:37:00Z,101.304,101.304,101.301,101.301
2023-05-07T23:38:00Z,101.301,101.303,101.301,101.303
2023-05-07T23:39:00Z,101.304,101.312,101.304,101.312
2023-05-07T23:40:00Z,101.313,101.317,101.313,101.315
2023-05-07T23:41:00Z,101.315,101.315,101.311,101.311
2023-05-07T23:42:00Z,101.311,101.314,101.311,101.312
2023-05-07T23:43:00Z,101.311,101.311,101.306,101.306
2023-05-07T23:44:00Z,101.306,101.311,101.306,101.31
2023-05-07T23:45:00Z,101.311,101.311,101.309,101.31
2023-05-07T23:46:00Z,101.31,101.311,101.309,101.311
2023-05-07T23:47:00Z,101.31,101.315,101.31,101.315
2023-05-07T23:48:00Z,101.315,101.316,101.311,101.311
2023-05-07T23:49:00Z,101.311,101.311,101.31,101.31
2023-05-07T23:50:00Z,101.31,101.312,101.307,101.307
2023-05-07T23:51:00Z,101.307,101.316,101.306,101.316
2023-05-07T23:52:00Z,101.317,101.322,101.317,101.317
2023-05-07T23:53:00Z,101.317,101.318,101.314,101.318
2023-05-07T23:54:00Z,101.319,101.321,101.318,101.321
2023-05-07T23:55:00Z,101.321,101.325,101.321,101.325
2023-05-07T23:56:00Z,101.325,101.326,101.322,101.322
2023-05-07T23:57:00Z,101.322,101.323,101.319,101.321
2023-05-07T23:58:00Z,101.321,101.324,101.321,101.324
2023-05-07T23:59:00Z,101.323,101.324,101.322,101.323
2023-05-08T00:00:00Z,101.323,101.331,101.32,101.32
2023-05-08T00:01:00Z,101.32,101.323,101.312,101.312
2023-05-08T00:02:00Z,101.311,101.311,101.302,101.302
2023-05-08T00:03:00Z,101.301,101.307,101.297,101.306
2023-05-08T00:04:00Z,101.307,101.31,101.302,101.307
2023-05-08T00:05:00Z,101.307,101.311,101.307,101.311
2023-05-08T00:06:00Z,101.311,101.313,101.306,101.307
2023-05-08T00:07:00Z,101.306,101.306,101.303,101.304
2023-05-08T00:08:00Z,101.304,101.307,101.3,101.301
2023-05-08T00:09:00Z,101.3,101.301,101.293,101.295
2023-05-08T00:10:00Z,101.294,101.3,101.293,101.299
2023-05-08T00:11:00Z,101.299,101.309,101.299,101.308
2023-05-08T00:12:00Z,101.308,101.308,101.3,101.303
2023-05-08T00:13:00Z,101.303,101.304,101.296,101.296
2023-05-08T00:14:00Z,101.296,101.302,101.295,101.299
2023-05-08T00:15:00Z,101.299,101.301,101.296,101.297
2023-05-08T00:16:00Z,101.297,101.301,101.296,101.299
2023-05-08T00:17:00Z,101.299,101.301,101.295,101.295
2023-05-08T00:18:00Z,101.294,101.294,101.287,101.288
2023-05-08T00:19:00Z,101.288,101.29,101.288,101.289
