time,open,high,low,close
2024-05-05T21:05:00Z,1.25469,1.25522,1.25453,1.25522
2024-05-05T21:06:00Z,1.25522,1.255305,1.25513,1.25515
2024-05-05T21:07:00Z,1.25515,1.25516,1.25511,1.25511
2024-05-05T21:08:00Z,1.25511,1.25515,1.255075,1.255075
2024-05-05T21:09:00Z,1.255075,1.25509,1.25507,1.255085
2024-05-05T21:10:00Z,1.255085,1.25514,1.255055,1.2551
2024-05-05T21:11:00Z,1.2551,1.255225,1.255085,1.25513
2024-05-05T21:12:00Z,1.25513,1.255155,1.25509,1.255115
2024-05-05T21:13:00Z,1.255115,1.25517,1.255115,1.255165
2024-05-05T21:14:00Z,1.255165,1.255205,1.255135,1.2552
2024-05-05T21:15:00Z,1.2552,1.255225,1.25517,1.25517
2024-05-05T21:16:00Z,1.25517,1.25523,1.25517,1.25519
2024-05-05T21:17:00Z,1.25519,1.25519,1.254895,1.254895
2024-05-05T21:18:00Z,1.254895,1.2551,1.25487,1.255095
2024-05-05T21:19:00Z,1.255095,1.25518,1.255095,1.25518
2024-05-05T21:20:00Z,1.25518,1.25519,1.255145,1.255145
2024-05-05T21:21:00Z,1.255145,1.255195,1.255145,1.255195
2024-05-05T21:22:00Z,1.255195,1.255395,1.255195,1.255355
2024-05-05T21:23:00Z,1.255355,1.255355,1.25524,1.25525
2024-05-05T21:24:00Z,1.25525,1.255255,1.255245,1.25525
2024-05-05T21:25:00Z,1.25525,1.25534,1.25525,1.255305
2024-05-05T21:26:00Z,1.255305,1.255305,1.255235,1.25526
2024-05-05T21:27:00Z,1.25526,1.2553,1.255215,1.2553
2024-05-05T21:28:00Z,1.2553,1.255325,1.25526,1.25526
2024-05-05T21:29:00Z,1.25526,1.25534,1.25526,1.25534
2024-05-05T21:30:00Z,1.25534,1.25542,1.255075,1.25528
2024-05-05T21:31:00Z,1.25528,1.25535,1.255115,1.255115
2024-05-05T21:32:00Z,1.255115,1.25531,1.25511,1.25526
2024-05-05T21:33:00Z,1.25526,1.25539,1.255255,1.255385
2024-05-05T21:34:00Z,1.255385,1.255395,1.2553,1.255305
2024-05-05T21:35:00Z,1.255305,1.255345,1.25526,1.25526
2024-05-05T21:36:00Z,1.25526,1.25526,1.25493,1.25493
2024-05-05T21:37:00Z,1.25493,1.254945,1.25488,1.254945
2024-05-05T21:38:00Z,1.254945,1.254945,1.25476,1.254945
2024-05-05T21:39:00Z,1.254945,1.25509,1.254935,1.25502
2024-05-05T21:40:00Z,1.25502,1.25503,1.25502,1.25502
2024-05-05T21:41:00Z,1.25502,1.25511,1.254975,1.25506
2024-05-05T21:42:00Z,1.25506,1.255125,1.255,1.255085
2024-05-05T21:43:00Z,1.255085,1.255095,1.254995,1.25509
2024-05-05T21:44:00Z,1.25509,1.255115,1.255085,1.255115
2024-05-05T21:45:00Z,1.255115,1.255115,1.255075,1.255095
2024-05-05T21:46:00Z,1.255095,1.255095,1.25508,1.25508
2024-05-05T21:47:00Z,1.25508,1.25508,1.255045,1.255075
2024-05-05T21:48:00Z,1.255075,1.25509,1.255075,1.25509
2024-05-05T21:49:00Z,1.25509,1.255095,1.25503,1.25503
2024-05-05T21:50:00Z,1.25503,1.25504,1.25501,1.25504
2024-05-05T21:51:00Z,1.25504,1.25505,1.25503,1.25505
2024-05-05T21:52:00Z,1.25505,1.255055,1.25459,1.25486
2024-05-05T21:53:00Z,1.25486,1.25486,1.254735,1.254765
2024-05-05T21:54:00Z,1.254765,1.254895,1.254695,1.254875
2024-05-05T21:55:00Z,1.254875,1.2549,1.25487,1.254895
2024-05-05T21:56:00Z,1.254895,1.254915,1.25485,1.25486
2024-05-05T21:57:00Z,1.25486,1.25494,1.25486,1.25491
2024-05-05T21:58:00Z,1.25491,1.254965,1.254815,1.254945
2024-05-05T21:59:00Z,1.254945,1.254945,1.25483,1.254845
2024-05-05T22:00:00Z,1.254845,1.255115,1.254645,1.254815
2024-05-05T22:01:00Z,1.254815,1.25484,1.25476,1.254795
2024-05-05T22:02:00Z,1.254795,1.2548,1.254755,1.254775
2024-05-05T22:03:00Z,1.254775,1.254795,1.25477,1.254795
2024-05-05T22:04:00Z,1.254795,1.254795,1.25477,1.254775
2024-05-05T22:05:00Z,1.254775,1.25488,1.25477,1.25488
2024-05-05T22:06:00Z,1.25488,1.25495,1.25488,1.254915
2024-05-05T22:07:00Z,1.254915,1.254935,1.254885,1.25489
2024-05-05T22:08:00Z,1.25489,1.25489,1.254865,1.25488
2024-05-05T22:09:00Z,1.25488,1.254885,1.25487,1.254885
2024-05-05T22:10:00Z,1.254885,1.2549,1.25486,1.25487
2024-05-05T22:11:00Z,1.25487,1.25492,1.25487,1.25489
2024-05-05T22:12:00Z,1.25489,1.25489,1.254855,1.25486
2024-05-05T22:13:00Z,1.25486,1.25489,1.25483,1.25483
2024-05-05T22:14:00Z,1.25483,1.25484,1.254815,1.25482
2024-05-05T22:15:00Z,1.25482,1.25483,1.254665,1.25467
2024-05-05T22:16:00Z,1.25467,1.25468,1.25466,1.25466
2024-05-05T22:17:00Z,1.25466,1.254775,1.25466,1.254725
2024-05-05T22:18:00Z,1.254725,1.254745,1.254725,1.25474
2024-05-05T22:19:00Z,1.25474,1.254745,1.25468,1.254685
2024-05-05T22:20:00Z,1.254685,1.254825,1.254685,1.25482
2024-05-05T22:21:00Z,1.25482,1.254855,1.25482,1.254835
2024-05-05T22:22:00Z,1.254835,1.254875,1.254835,1.254865
2024-05-05T22:23:00Z,1.254865,1.25488,1.25486,1.25487
2024-05-05T22:24:00Z,1.25487,1.254885,1.254775,1.25481
2024-05-05T22:25:00Z,1.25481,1.254955,1.25481,1.254945
2024-05-05T22:26:00Z,1.254945,1.25495,1.254925,1.25495
2024-05-05T22:27:00Z,1.25495,1.25495,1.254865,1.25487
2024-05-05T22:28:00Z,1.25487,1.254955,1.254855,1.25494
2024-05-05T22:29:00Z,1.25494,1.254945,1.254885,1.254885
2024-05-05T22:30:00Z,1.254885,1.254965,1.254885,1.254965
2024-05-05T22:31:00Z,1.254965,1.255,1.25496,1.255
2024-05-05T22:32:00Z,1.255,1.255005,1.254955,1.25498
2024-05-05T22:33:00Z,1.25498,1.25499,1.25497,1.254985
2024-05-05T22:34:00Z,1.254985,1.254995,1.254875,1.254875
2024-05-05T22:35:00Z,1.254875,1.25499,1.254865,1.25497
2024-05-05T22:36:00Z,1.25497,1.255075,1.25497,1.25505
2024-05-05T22:37:00Z,1.25505,1.25505,1.254875,1.25488
2024-05-05T22:38:00Z,1.25488,1.25488,1.254825,1.25483
2024-05-05T22:39:00Z,1.25483,1.254835,1.254815,1.254835
2024-05-05T22:40:00Z,1.254835,1.254845,1.254835,1.25484
2024-05-05T22:41:00Z,1.25484,1.254845,1.25476,1.254765
2024-05-05T22:42:00Z,1.254765,1.25479,1.254765,1.254765
