time,open,high,low,close
2023-06-04T21:00:00Z,1.07079,1.07128,1.07079,1.07125
2023-06-04T21:01:00Z,1.07125,1.07129,1.07087,1.07091
2023-06-04T21:02:00Z,1.07091,1.07091,1.0709,1.07091
2023-06-04T21:03:00Z,1.07091,1.07091,1.0709,1.0709
2023-06-04T21:05:00Z,1.0709,1.07097,1.07084,1.07092
2023-06-04T21:06:00Z,1.07092,1.07098,1.07091,1.07096
2023-06-04T21:10:00Z,1.07096,1.07099,1.07096,1.07098
2023-06-04T21:11:00Z,1.07098,1.07099,1.07098,1.07098
2023-06-04T21:12:00Z,1.07098,1.07099,1.07098,1.07099
2023-06-04T21:13:00Z,1.07099,1.07099,1.07096,1.07096
2023-06-04T21:14:00Z,1.07096,1.07097,1.07094,1.07094
2023-06-04T21:15:00Z,1.07094,1.07095,1.07092,1.07095
2023-06-04T21:16:00Z,1.07095,1.07095,1.07094,1.07094
2023-06-04T21:17:00Z,1.07094,1.07095,1.07094,1.07095
2023-06-04T21:18:00Z,1.07095,1.07095,1.07094,1.07094
2023-06-04T21:21:00Z,1.07094,1.07101,1.07094,1.07101
2023-06-04T21:22:00Z,1.07101,1.07101,1.07097,1.07097
2023-06-04T21:23:00Z,1.07097,1.07097,1.07095,1.07095
2023-06-04T21:24:00Z,1.07095,1.07103,1.07095,1.071
2023-06-04T21:25:00Z,1.071,1.071,1.07098,1.07098
2023-06-04T21:26:00Z,1.07098,1.07099,1.07097,1.07097
2023-06-04T21:27:00Z,1.07097,1.07099,1.07097,1.07098
2023-06-04T21:29:00Z,1.07098,1.07099,1.07098,1.07098
2023-06-04T21:30:00Z,1.07098,1.07099,1.07096,1.07096
2023-06-04T21:31:00Z,1.07096,1.07096,1.07092,1.07092
2023-06-04T21:32:00Z,1.07092,1.07092,1.07083,1.07086
2023-06-04T21:33:00Z,1.07086,1.0709,1.0708,1.0708
2023-06-04T21:34:00Z,1.0708,1.07089,1.0708,1.07087
2023-06-04T21:35:00Z,1.07087,1.0709,1.07087,1.07089
2023-06-04T21:36:00Z,1.07089,1.0709,1.07089,1.0709
2023-06-04T21:37:00Z,1.0709,1.0709,1.0709,1.0709
2023-06-04T21:38:00Z,1.0709,1.07091,1.0709,1.0709
2023-06-04T21:39:00Z,1.0709,1.07091,1.0709,1.07091
2023-06-04T21:40:00Z,1.07091,1.07091,1.0709,1.0709
2023-06-04T21:42:00Z,1.0709,1.07091,1.0708,1.07089
2023-06-04T21:43:00Z,1.07089,1.07091,1.07089,1.07091
2023-06-04T21:44:00Z,1.07091,1.07092,1.07085,1.07089
2023-06-04T21:45:00Z,1.07089,1.0709,1.07089,1.07089
2023-06-04T21:46:00Z,1.07089,1.07091,1.07085,1.07088
2023-06-04T21:47:00Z,1.07088,1.0709,1.07085,1.0709
2023-06-04T21:48:00Z,1.0709,1.07091,1.07086,1.07087
2023-06-04T21:49:00Z,1.07087,1.07087,1.07083,1.07085
