time,open,high,low,close
2023-07-30T21:02:00Z,101.701,101.701,101.701,101.701
2023-07-30T22:00:00Z,101.666,101.685,101.666,101.678
2023-07-30T22:01:00Z,101.678,101.678,101.666,101.666
2023-07-30T22:02:00Z,101.666,101.667,101.663,101.665
2023-07-30T22:03:00Z,101.664,101.666,101.663,101.664
2023-07-30T22:04:00Z,101.664,101.664,101.657,101.657
2023-07-30T22:05:00Z,101.657,101.658,101.656,101.658
2023-07-30T22:06:00Z,101.659,101.665,101.659,101.662
2023-07-30T22:07:00Z,101.66,101.66,101.658,101.659
2023-07-30T22:08:00Z,101.659,101.659,101.655,101.656
2023-07-30T22:09:00Z,101.655,101.655,101.653,101.653
2023-07-30T22:10:00Z,101.653,101.653,101.648,101.648
2023-07-30T22:11:00Z,101.648,101.648,101.643,101.644
2023-07-30T22:12:00Z,101.645,101.648,101.644,101.645
2023-07-30T22:13:00Z,101.645,101.645,101.634,101.634
2023-07-30T22:14:00Z,101.634,101.636,101.633,101.633
2023-07-30T22:15:00Z,101.633,101.636,101.633,101.636
2023-07-30T22:16:00Z,101.636,101.637,101.635,101.636
2023-07-30T22:17:00Z,101.636,101.636,101.632,101.634
2023-07-30T22:18:00Z,101.633,101.633,101.63,101.631
2023-07-30T22:19:00Z,101.631,101.631,101.618,101.618
2023-07-30T22:20:00Z,101.617,101.627,101.617,101.627
2023-07-30T22:21:00Z,101.627,101.628,101.615,101.621
2023-07-30T22:22:00Z,101.621,101.625,101.62,101.625
2023-07-30T22:23:00Z,101.625,101.633,101.624,101.633
2023-07-30T22:24:00Z,101.634,101.635,101.632,101.633
2023-07-30T22:25:00Z,101.634,101.639,101.632,101.634
2023-07-30T22:26:00Z,101.634,101.635,101.631,101.631
2023-07-30T22:27:00Z,101.63,101.632,101.625,101.625
2023-07-30T22:28:00Z,101.625,101.629,101.624,101.628
2023-07-30T22:29:00Z,101.629,101.629,101.625,101.626
2023-07-30T22:30:00Z,101.626,101.633,101.625,101.633
2023-07-30T22:31:00Z,101.631,101.633,101.622,101.623
2023-07-30T22:32:00Z,101.623,101.627,101.623,101.626
2023-07-30T22:33:00Z,101.626,101.626,101.623,101.623
2023-07-30T22:34:00Z,101.623,101.623,101.621,101.621
2023-07-30T22:35:00Z,101.621,101.627,101.621,101.626
2023-07-30T22:36:00Z,101.626,101.628,101.626,101.626
2023-07-30T22:37:00Z,101.626,101.626,101.623,101.624
2023-07-30T22:38:00Z,101.624,101.624,101.622,101.622
2023-07-30T22:39:00Z,101.622,101.623,101.615,101.615
2023-07-30T22:40:00Z,101.615,101.616,101.612,101.615
2023-07-30T22:41:00Z,101.615,101.616,101.614,101.615
2023-07-30T22:42:00Z,101.615,101.616,101.612,101.612
2023-07-30T22:43:00Z,101.612,101.617,101.612,101.617
2023-07-30T22:44:00Z,101.617,101.618,101.616,101.618
2023-07-30T22:45:00Z,101.618,101.619,101.617,101.619
2023-07-30T22:46:00Z,101.619,101.621,101.618,101.621
2023-07-30T22:47:00Z,101.621,101.622,101.618,101.62
2023-07-30T22:48:00Z,101.62,101.628,101.619,101.628
2023-07-30T22:49:00Z,101.628,101.633,101.625,101.633
2023-07-30T22:50:00Z,101.633,101.634,101.63,101.63
2023-07-30T22:51:00Z,101.631,101.631,101.628,101.629
2023-07-30T22:52:00Z,101.629,101.629,101.624,101.624
2023-07-30T22:53:00Z,101.624,101.624,101.619,101.619
2023-07-30T22:54:00Z,101.619,101.62,101.617,101.62
2023-07-30T22:55:00Z,101.619,101.62,101.616,101.616
2023-07-30T22:56:00Z,101.615,101.617,101.612,101.613
2023-07-30T22:57:00Z,101.613,101.613,101.608,101.608
2023-07-30T22:58:00Z,101.609,101.61,101.609,101.61
2023-07-30T22:59:00Z,101.609,101.612,101.609,101.611
