time,open,high,low,close
2024-10-20T21:00:00Z,1.086655,1.086655,1.086175,1.08618
2024-10-20T21:01:00Z,1.08618,1.086195,1.086175,1.086195
2024-10-20T21:02:00Z,1.086195,1.086205,1.086195,1.086205
2024-10-20T21:03:00Z,1.086205,1.086205,1.08617,1.086185
2024-10-20T21:05:00Z,1.086185,1.086285,1.08616,1.086285
2024-10-20T21:06:00Z,1.086285,1.086285,1.086135,1.08616
2024-10-20T21:07:00Z,1.08616,1.086285,1.086125,1.086285
2024-10-20T21:08:00Z,1.086285,1.086285,1.08625,1.08625
2024-10-20T21:09:00Z,1.08625,1.08627,1.086135,1.08617
2024-10-20T21:10:00Z,1.08617,1.08631,1.08614,1.086225
2024-10-20T21:11:00Z,1.086225,1.086305,1.08622,1.0863
2024-10-20T21:12:00Z,1.0863,1.086565,1.08622,1.086475
2024-10-20T21:13:00Z,1.086475,1.086515,1.086465,1.086515
2024-10-20T21:14:00Z,1.086515,1.08653,1.086485,1.086505
2024-10-20T21:15:00Z,1.086505,1.08654,1.08645,1.08654
2024-10-20T21:16:00Z,1.08654,1.08655,1.08654,1.08655
2024-10-20T21:17:00Z,1.08655,1.086565,1.08652,1.08652
2024-10-20T21:18:00Z,1.08652,1.08656,1.08652,1.086545
2024-10-20T21:21:00Z,1.086545,1.086565,1.086545,1.086565
2024-10-20T21:22:00Z,1.086565,1.086595,1.086555,1.086565
2024-10-20T21:23:00Z,1.086565,1.0866,1.086565,1.086565
2024-10-20T21:24:00Z,1.086565,1.0866,1.086565,1.08659
2024-10-20T21:25:00Z,1.08659,1.086605,1.086585,1.086605
2024-10-20T21:26:00Z,1.086605,1.086605,1.086585,1.086605
2024-10-20T21:27:00Z,1.086605,1.086605,1.086575,1.08658
2024-10-20T21:28:00Z,1.08658,1.08659,1.086555,1.086555
2024-10-20T21:29:00Z,1.086555,1.08656,1.086555,1.08656
2024-10-20T21:30:00Z,1.08656,1.08657,1.08656,1.08657
2024-10-20T21:31:00Z,1.08657,1.08658,1.08656,1.08657
2024-10-20T21:32:00Z,1.08657,1.086575,1.08656,1.086575
2024-10-20T21:33:00Z,1.086575,1.086575,1.086565,1.086565
2024-10-20T21:34:00Z,1.086565,1.08665,1.086565,1.08665
2024-10-20T21:35:00Z,1.08665,1.08666,1.086545,1.08661
2024-10-20T21:36:00Z,1.08661,1.08669,1.08661,1.08668
2024-10-20T21:37:00Z,1.08668,1.08668,1.08667,1.08667
2024-10-20T21:39:00Z,1.08667,1.08668,1.086665,1.086675
2024-10-20T21:42:00Z,1.086675,1.086685,1.086675,1.086675
2024-10-20T21:43:00Z,1.086675,1.08668,1.08666,1.08667
2024-10-20T21:44:00Z,1.08667,1.08668,1.08667,1.08667
2024-10-20T21:45:00Z,1.08667,1.08668,1.08667,1.086675
2024-10-20T21:46:00Z,1.086675,1.086685,1.086675,1.086675
2024-10-20T21:47:00Z,1.086675,1.086675,1.086665,1.086665
2024-10-20T21:48:00Z,1.086665,1.086675,1.086665,1.086675
2024-10-20T21:50:00Z,1.086675,1.086685,1.086675,1.086685
2024-10-20T21:52:00Z,1.086685,1.086685,1.086665,1.086665
2024-10-20T21:53:00Z,1.086665,1.086675,1.086665,1.086665
2024-10-20T21:54:00Z,1.086665,1.08667,1.086665,1.08667
2024-10-20T21:55:00Z,1.08667,1.08668,1.08667,1.08668
2024-10-20T21:56:00Z,1.08668,1.08669,1.08667,1.08667
2024-10-20T21:57:00Z,1.08667,1.08668,1.086665,1.086665
2024-10-20T21:58:00Z,1.086665,1.08668,1.086665,1.08668
2024-10-20T21:59:00Z,1.08668,1.086695,1.08668,1.086695
2024-10-20T22:00:00Z,1.086695,1.086695,1.086585,1.086635
2024-10-20T22:01:00Z,1.086635,1.086875,1.08663,1.08684
2024-10-20T22:02:00Z,1.08684,1.08705,1.08684,1.087035
2024-10-20T22:03:00Z,1.087035,1.08719,1.087025,1.08708
2024-10-20T22:04:00Z,1.08708,1.087095,1.087045,1.087055
2024-10-20T22:05:00Z,1.087055,1.08709,1.08704,1.08708
2024-10-20T22:06:00Z,1.08708,1.08709,1.08703,1.08705
2024-10-20T22:07:00Z,1.08705,1.087055,1.08703,1.087035
2024-10-20T22:08:00Z,1.087035,1.08704,1.08702,1.08702
2024-10-20T22:09:00Z,1.08702,1.08702,1.086965,1.086965
2024-10-20T22:10:00Z,1.086965,1.086965,1.086935,1.08694
2024-10-20T22:11:00Z,1.08694,1.08694,1.08687,1.08687
2024-10-20T22:12:00Z,1.08687,1.08693,1.08685,1.08693
2024-10-20T22:13:00Z,1.08693,1.08694,1.086925,1.08693
2024-10-20T22:14:00Z,1.08693,1.08694,1.086925,1.086925
