time,open,high,low,close
2023-04-02T21:00:00Z,1.23331,1.23331,1.23322,1.23322
2023-04-02T21:01:00Z,1.23322,1.23332,1.23322,1.23332
2023-04-02T21:02:00Z,1.23332,1.23333,1.2333,1.2333
2023-04-02T21:03:00Z,1.2333,1.2333,1.23327,1.23327
2023-04-02T21:05:00Z,1.23327,1.23327,1.2329,1.23294
2023-04-02T21:06:00Z,1.23294,1.23294,1.23292,1.23294
2023-04-02T21:07:00Z,1.23294,1.23294,1.23293,1.23294
2023-04-02T21:08:00Z,1.23294,1.23295,1.23293,1.23293
2023-04-02T21:09:00Z,1.23293,1.23295,1.23293,1.23295
2023-04-02T21:10:00Z,1.23295,1.23297,1.23295,1.23297
2023-04-02T21:11:00Z,1.23297,1.23297,1.23297,1.23297
2023-04-02T21:12:00Z,1.23297,1.23297,1.23288,1.23292
2023-04-02T21:13:00Z,1.23292,1.23305,1.2329,1.23303
2023-04-02T21:14:00Z,1.23303,1.23305,1.23303,1.23303
2023-04-02T21:15:00Z,1.23303,1.2331,1.23303,1.2331
2023-04-02T21:17:00Z,1.2331,1.2331,1.23309,1.23309
2023-04-02T21:18:00Z,1.23309,1.23309,1.23308,1.23308
2023-04-02T21:20:00Z,1.23308,1.23308,1.2329,1.2329
2023-04-02T21:21:00Z,1.2329,1.23295,1.23288,1.23295
2023-04-02T21:22:00Z,1.23295,1.23297,1.23295,1.23296
2023-04-02T21:23:00Z,1.23296,1.23307,1.23291,1.23307
2023-04-02T21:24:00Z,1.23307,1.23309,1.233,1.233
2023-04-02T21:25:00Z,1.233,1.2331,1.233,1.2331
2023-04-02T21:26:00Z,1.2331,1.2331,1.23309,1.23309
2023-04-02T21:27:00Z,1.23309,1.23309,1.23307,1.23307
2023-04-02T21:29:00Z,1.23307,1.23308,1.23306,1.23306
2023-04-02T21:30:00Z,1.23306,1.23307,1.23305,1.23307
2023-04-02T21:31:00Z,1.23307,1.23308,1.23305,1.23305
2023-04-02T21:32:00Z,1.23305,1.23306,1.23303,1.23304
2023-04-02T21:33:00Z,1.23304,1.23304,1.23273,1.23276
2023-04-02T21:34:00Z,1.23276,1.23292,1.23272,1.23283
2023-04-02T21:35:00Z,1.23283,1.23285,1.23283,1.23285
2023-04-02T21:36:00Z,1.23285,1.23286,1.23285,1.23285
2023-04-02T21:39:00Z,1.23285,1.23287,1.23282,1.23283
2023-04-02T21:40:00Z,1.23283,1.23285,1.23279,1.23279
2023-04-02T21:42:00Z,1.23279,1.23284,1.23279,1.23282
2023-04-02T21:43:00Z,1.23282,1.23283,1.23282,1.23282
2023-04-02T21:44:00Z,1.23282,1.23297,1.23282,1.23297
2023-04-02T21:45:00Z,1.23297,1.23297,1.2329,1.23292
2023-04-02T21:46:00Z,1.23292,1.23297,1.2329,1.23292
2023-04-02T21:47:00Z,1.23292,1.23299,1.2329,1.23297
2023-04-02T21:48:00Z,1.23297,1.23299,1.2329,1.23292
2023-04-02T21:49:00Z,1.23292,1.23292,1.23292,1.23292
2023-04-02T21:50:00Z,1.23292,1.233,1.23291,1.23298
2023-04-02T21:51:00Z,1.23298,1.23299,1.23297,1.23298
2023-04-02T21:52:00Z,1.23298,1.23299,1.23295,1.23298
2023-04-02T21:53:00Z,1.23298,1.23332,1.23298,1.23317
2023-04-02T21:54:00Z,1.23317,1.23318,1.23311,1.23311
2023-04-02T21:55:00Z,1.23311,1.23315,1.2331,1.23311
2023-04-02T21:56:00Z,1.23311,1.23314,1.23296,1.23299
2023-04-02T21:57:00Z,1.23299,1.23307,1.23298,1.23298
2023-04-02T21:58:00Z,1.23298,1.23299,1.23294,1.23296
2023-04-02T21:59:00Z,1.23296,1.23298,1.23294,1.23294
2023-04-02T22:00:00Z,1.23294,1.23294,1.23252,1.23265
2023-04-02T22:01:00Z,1.23265,1.2328,1.23249,1.2327
2023-04-02T22:02:00Z,1.2327,1.23271,1.23266,1.23267
2023-04-02T22:03:00Z,1.23267,1.23267,1.23244,1.23253
2023-04-02T22:04:00Z,1.23253,1.2326,1.23251,1.23254
2023-04-02T22:05:00Z,1.23254,1.23306,1.23251,1.23298
2023-04-02T22:06:00Z,1.23298,1.23298,1.23269,1.23278
2023-04-02T22:07:00Z,1.23278,1.2328,1.23264,1.23264
2023-04-02T22:08:00Z,1.23264,1.23264,1.23246,1.23247
2023-04-02T22:09:00Z,1.23247,1.23254,1.23237,1.23238
2023-04-02T22:10:00Z,1.23238,1.2324,1.23235,1.23235
2023-04-02T22:11:00Z,1.23235,1.23237,1.23204,1.23207
2023-04-02T22:12:00Z,1.23207,1.23211,1.23204,1.23205
2023-04-02T22:13:00Z,1.23205,1.23238,1.23204,1.23233
2023-04-02T22:14:00Z,1.23233,1.23239,1.23209,1.23233
2023-04-02T22:15:00Z,1.23233,1.23236,1.23212,1.23224
2023-04-02T22:16:00Z,1.23224,1.23225,1.23208,1.2321
2023-04-02T22:17:00Z,1.2321,1.23211,1.23198,1.23207
2023-04-02T22:18:00Z,1.23207,1.23207,1.23201,1.23203
2023-04-02T22:19:00Z,1.23203,1.23203,1.23174,1.23174
2023-04-02T22:20:00Z,1.23174,1.23175,1.23162,1.23174
2023-04-02T22:21:00Z,1.23174,1.23188,1.23173,1.23186
2023-04-02T22:22:00Z,1.23186,1.23191,1.23183,1.23189
2023-04-02T22:23:00Z,1.23189,1.23204,1.23189,1.23203
2023-04-02T22:24:00Z,1.23203,1.23205,1.23201,1.23202
2023-04-02T22:25:00Z,1.23202,1.23214,1.23202,1.23211
2023-04-02T22:26:00Z,1.23211,1.23234,1.23209,1.23219
2023-04-02T22:27:00Z,1.23219,1.23229,1.23218,1.23223
2023-04-02T22:28:00Z,1.23223,1.23225,1.23222,1.23223
2023-04-02T22:29:00Z,1.23223,1.23229,1.23222,1.23226
2023-04-02T22:30:00Z,1.23226,1.23229,1.23195,1.23197
2023-04-02T22:31:00Z,1.23197,1.23197,1.23151,1.23165
2023-04-02T22:32:00Z,1.23165,1.23165,1.2311,1.2311
2023-04-02T22:33:00Z,1.2311,1.2311,1.23098,1.23105
2023-04-02T22:34:00Z,1.23105,1.2311,1.23062,1.23065
2023-04-02T22:35:00Z,1.23065,1.23093,1.23064,1.23088
2023-04-02T22:36:00Z,1.23088,1.23103,1.23079,1.2309
2023-04-02T22:37:00Z,1.2309,1.23124,1.23089,1.23123
2023-04-02T22:38:00Z,1.23123,1.23133,1.23119,1.23129
2023-04-02T22:39:00Z,1.23129,1.23132,1.23115,1.23126
2023-04-02T22:40:00Z,1.23126,1.23128,1.2312,1.23123
2023-04-02T22:41:00Z,1.23123,1.23128,1.2312,1.23128
2023-04-02T22:42:00Z,1.23128,1.23133,1.23124,1.23125
2023-04-02T22:43:00Z,1.23125,1.23134,1.23123,1.23134
2023-04-02T22:44:00Z,1.23134,1.23138,1.23132,1.23132
2023-04-02T22:45:00Z,1.23132,1.23133,1.23129,1.23132
2023-04-02T22:46:00Z,1.23132,1.23134,1.2313,1.23134
2023-04-02T22:47:00Z,1.23134,1.23155,1.23133,1.23154
2023-04-02T22:48:00Z,1.23154,1.23163,1.2315,1.23161
2023-04-02T22:49:00Z,1.23161,1.23162,1.23151,1.23153
2023-04-02T22:50:00Z,1.23153,1.23154,1.23137,1.23138
2023-04-02T22:51:00Z,1.23138,1.23139,1.23127,1.23131
2023-04-02T22:52:00Z,1.23131,1.23131,1.23119,1.23119
2023-04-02T22:53:00Z,1.23119,1.2312,1.2309,1.23099
2023-04-02T22:54:00Z,1.23099,1.231,1.23096,1.23096
2023-04-02T22:55:00Z,1.23096,1.2311,1.23096,1.23109
2023-04-02T22:56:00Z,1.23109,1.23117,1.23108,1.2311
2023-04-02T22:57:00Z,1.2311,1.23119,1.23105,1.23116
2023-04-02T22:58:00Z,1.23116,1.23119,1.23107,1.23108
2023-04-02T22:59:00Z,1.23108,1.23111,1.23102,1.23102
2023-04-02T23:00:00Z,1.23102,1.23107,1.23086,1.231
2023-04-02T23:01:00Z,1.231,1.231,1.23083,1.23083
2023-04-02T23:02:00Z,1.23083,1.23086,1.23074,1.23075
2023-04-02T23:03:00Z,1.23075,1.23078,1.23073,1.23075
2023-04-02T23:04:00Z,1.23075,1.23084,1.23074,1.23075
2023-04-02T23:05:00Z,1.23075,1.23083,1.23073,1.23083
2023-04-02T23:06:00Z,1.23083,1.23085,1.23074,1.23075
2023-04-02T23:07:00Z,1.23075,1.23078,1.23058,1.23059
2023-04-02T23:08:00Z,1.23059,1.23062,1.23054,1.23055
2023-04-02T23:09:00Z,1.23055,1.2306,1.23032,1.23038
2023-04-02T23:10:00Z,1.23038,1.23041,1.2299,1.22992
2023-04-02T23:11:00Z,1.22992,1.22994,1.22973,1.22981
2023-04-02T23:12:00Z,1.22981,1.23003,1.22979,1.22998
2023-04-02T23:13:00Z,1.22998,1.23001,1.2299,1.22995
2023-04-02T23:14:00Z,1.22995,1.22997,1.22988,1.22989
2023-04-02T23:15:00Z,1.22989,1.23026,1.22989,1.23017
